Linux 2.6.32-279.22.1.el6.x86_64 (Delta3.fbu.lab.emc.com) 	05/02/2013 	_x86_64_	(32 CPU)

01:53:01 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:53:28 PM  all    1.11    0.00    0.49    1.30    0.00    0.00    0.00    0.00   97.10
01:53:28 PM    0   37.87    0.00   16.54   45.59    0.00    0.00    0.00    0.00    0.00
01:53:28 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:28 PM    2    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00   99.67
01:53:28 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:28 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:28 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:28 PM    6    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00   99.67
01:53:28 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:28 PM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:28 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:28 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:28 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:28 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:28 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:28 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:28 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:28 PM   16    0.67    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.33
01:53:28 PM   17    0.33    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.67
01:53:28 PM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:28 PM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:28 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:28 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:28 PM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:28 PM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:28 PM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:28 PM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:28 PM   26    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00   99.67
01:53:28 PM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:28 PM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:28 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:28 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:28 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

01:53:28 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:53:31 PM  all    1.49    0.00    0.53    1.28    0.00    0.01    0.00    0.00   96.69
01:53:31 PM    0   45.19    0.00   16.03   38.78    0.00    0.00    0.00    0.00    0.00
01:53:31 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:31 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:31 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:31 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:31 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:31 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:31 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:31 PM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:31 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:31 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:31 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:31 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:31 PM   13    0.00    0.00    0.00    0.67    0.00    0.00    0.00    0.00   99.33
01:53:31 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:31 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:31 PM   16    0.66    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.34
01:53:31 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:31 PM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:31 PM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:31 PM   20    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00   99.67
01:53:31 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:31 PM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:31 PM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:31 PM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:31 PM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:31 PM   26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:31 PM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:31 PM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:31 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:31 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:31 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

01:53:31 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:53:34 PM  all    1.22    0.00    0.55    1.25    0.00    0.00    0.00    0.00   96.97
01:53:34 PM    0   40.21    0.00   18.18   41.61    0.00    0.00    0.00    0.00    0.00
01:53:34 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:34 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:34 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:34 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:34 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:34 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:34 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:34 PM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:34 PM    9    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00   99.67
01:53:34 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:34 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:34 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:34 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:34 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:34 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:34 PM   16    0.33    0.00    0.33    0.00    0.00    0.00    0.00    0.00   99.33
01:53:34 PM   17    0.33    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.67
01:53:34 PM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:34 PM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:34 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:34 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:34 PM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:34 PM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:34 PM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:34 PM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:34 PM   26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:34 PM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:34 PM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:34 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:34 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:34 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

01:53:34 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:53:37 PM  all    1.39    0.00    0.57    1.28    0.00    0.00    0.00    0.00   96.76
01:53:37 PM    0   42.62    0.00   17.70   39.67    0.00    0.00    0.00    0.00    0.00
01:53:37 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:37 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:37 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:37 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:37 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:37 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:37 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:37 PM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:37 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:37 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:37 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:37 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:37 PM   13    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   99.00
01:53:37 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:37 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:37 PM   16    0.66    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.34
01:53:37 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:37 PM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:37 PM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:37 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:37 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:37 PM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:37 PM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:37 PM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:37 PM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:37 PM   26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:37 PM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:37 PM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:37 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:37 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:37 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

01:53:37 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:53:40 PM  all    1.32    0.00    0.57    1.26    0.00    0.01    0.00    0.00   96.83
01:53:40 PM    0   41.86    0.00   17.94   40.20    0.00    0.00    0.00    0.00    0.00
01:53:40 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:40 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:40 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:40 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:40 PM    5    0.33    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.67
01:53:40 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:40 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:40 PM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:40 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:40 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:40 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:40 PM   12    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00   99.67
01:53:40 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:40 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:40 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:40 PM   16    0.33    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.67
01:53:40 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:40 PM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:40 PM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:40 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:40 PM   21    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00   99.67
01:53:40 PM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:40 PM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:40 PM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:40 PM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:40 PM   26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:40 PM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:40 PM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:40 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:40 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:40 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

01:53:40 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:53:43 PM  all   15.61    0.00    9.27   18.80    0.00    0.01    0.00    0.00   56.32
01:53:43 PM    0   55.86    0.00   20.00   23.79    0.00    0.00    0.00    0.00    0.34
01:53:43 PM    1   15.82    0.00   12.46   15.49    0.00    0.00    0.00    0.00   56.23
01:53:43 PM    2   15.82    0.00   10.44   15.82    0.00    0.34    0.00    0.00   57.58
01:53:43 PM    3   17.91    0.00    9.12   15.54    0.00    0.00    0.00    0.00   57.43
01:53:43 PM    4   17.39    0.00    8.70   15.72    0.00    0.00    0.00    0.00   58.19
01:53:43 PM    5   14.48    0.00    8.42   18.18    0.00    0.00    0.00    0.00   58.92
01:53:43 PM    6   15.67    0.00    8.67   17.67    0.00    0.00    0.00    0.00   58.00
01:53:43 PM    7   13.76    0.00    8.72   18.12    0.00    0.00    0.00    0.00   59.40
01:53:43 PM    8   17.73    0.00    9.03   15.38    0.00    0.00    0.00    0.00   57.86
01:53:43 PM    9   19.40    0.00    8.36   14.72    0.00    0.00    0.00    0.00   57.53
01:53:43 PM   10   16.67    0.00    8.67   16.33    0.00    0.00    0.00    0.00   58.33
01:53:43 PM   11   15.05    0.00    9.36   17.73    0.00    0.00    0.00    0.00   57.86
01:53:43 PM   12   13.04    0.00    8.03   19.73    0.00    0.00    0.00    0.00   59.20
01:53:43 PM   13   14.29    0.00    7.97   18.94    0.00    0.00    0.00    0.00   58.80
01:53:43 PM   14   11.63    0.00    7.97   19.27    0.00    0.00    0.00    0.00   61.13
01:53:43 PM   15   12.08    0.00    8.05   19.80    0.00    0.00    0.00    0.00   60.07
01:53:43 PM   16   29.63    0.00   17.51   31.99    0.00    0.00    0.00    0.00   20.88
01:53:43 PM   17   15.89    0.00   10.60   15.89    0.00    0.00    0.00    0.00   57.62
01:53:43 PM   18   12.25    0.00   10.60   17.55    0.00    0.00    0.00    0.00   59.60
01:53:43 PM   19   12.37    0.00    9.03   17.73    0.00    0.00    0.00    0.00   60.87
01:53:43 PM   20   15.38    0.00    8.36   16.39    0.00    0.00    0.00    0.00   59.87
01:53:43 PM   21   12.62    0.00    8.64   17.94    0.00    0.00    0.00    0.00   60.80
01:53:43 PM   22   14.72    0.00    8.36   16.72    0.00    0.00    0.00    0.00   60.20
01:53:43 PM   23   12.37    0.00    8.70   17.73    0.00    0.00    0.00    0.00   61.20
01:53:43 PM   24   12.08    0.00    7.38   20.81    0.00    0.00    0.00    0.00   59.73
01:53:43 PM   25   11.37    0.00    7.69   21.40    0.00    0.00    0.00    0.00   59.53
01:53:43 PM   26   12.67    0.00    7.67   20.00    0.00    0.00    0.00    0.00   59.67
01:53:43 PM   27   10.33    0.00    7.67   21.00    0.00    0.00    0.00    0.00   61.00
01:53:43 PM   28   11.74    0.00    6.71   20.81    0.00    0.00    0.00    0.00   60.74
01:53:43 PM   29   10.40    0.00    7.72   21.48    0.00    0.00    0.00    0.00   60.40
01:53:43 PM   30    9.43    0.00    8.42   20.88    0.00    0.00    0.00    0.00   61.28
01:53:43 PM   31   10.96    0.00    7.97   20.93    0.00    0.00    0.00    0.00   60.13

01:53:43 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:53:46 PM  all   17.86    0.00   13.64   66.38    0.01    0.00    0.00    0.00    2.11
01:53:46 PM    0   20.00    0.00   23.10   53.45    0.00    0.00    0.00    0.00    3.45
01:53:46 PM    1   17.97    0.00   20.00   61.02    0.00    0.00    0.00    0.00    1.02
01:53:46 PM    2   18.24    0.00   19.59   62.16    0.00    0.00    0.00    0.00    0.00
01:53:46 PM    3   21.62    0.00   14.53   63.18    0.00    0.00    0.00    0.00    0.68
01:53:46 PM    4   21.55    0.00   14.14   63.97    0.00    0.00    0.00    0.00    0.34
01:53:46 PM    5   20.27    0.00   14.19   65.20    0.00    0.00    0.00    0.00    0.34
01:53:46 PM    6   20.00    0.00   15.25   64.41    0.00    0.00    0.00    0.00    0.34
01:53:46 PM    7   20.13    0.00   14.09   64.77    0.00    0.00    0.00    0.00    1.01
01:53:46 PM    8   22.22    0.00   14.14   61.62    0.00    0.00    0.00    0.00    2.02
01:53:46 PM    9   21.74    0.00   13.38   62.88    0.00    0.00    0.00    0.00    2.01
01:53:46 PM   10   19.87    0.00   13.13   64.98    0.00    0.00    0.00    0.00    2.02
01:53:46 PM   11   18.39    0.00   12.71   66.56    0.00    0.00    0.00    0.00    2.34
01:53:46 PM   12   15.93    0.00   13.22   68.81    0.00    0.00    0.00    0.00    2.03
01:53:46 PM   13   17.51    0.00   11.78   68.35    0.00    0.00    0.00    0.00    2.36
01:53:46 PM   14   17.00    0.00   11.33   68.33    0.00    0.00    0.00    0.00    3.33
01:53:46 PM   15   15.82    0.00   12.46   68.69    0.00    0.00    0.00    0.00    3.03
01:53:46 PM   16   20.74    0.00   14.72   64.55    0.00    0.00    0.00    0.00    0.00
01:53:46 PM   17   18.86    0.00   14.81   65.99    0.00    0.00    0.00    0.00    0.34
01:53:46 PM   18   18.92    0.00   14.86   65.54    0.00    0.00    0.00    0.00    0.68
01:53:46 PM   19   19.60    0.00   14.62   65.12    0.00    0.00    0.00    0.00    0.66
01:53:46 PM   20   18.06    0.00   15.38   66.22    0.00    0.00    0.00    0.00    0.33
01:53:46 PM   21   19.06    0.00   13.71   66.22    0.00    0.00    0.00    0.00    1.00
01:53:46 PM   22   19.21    0.00   14.57   64.57    0.00    0.00    0.00    0.00    1.66
01:53:46 PM   23   19.33    0.00   13.33   66.00    0.00    0.00    0.00    0.00    1.33
01:53:46 PM   24   17.51    0.00   11.45   67.00    0.00    0.00    0.00    0.00    4.04
01:53:46 PM   25   15.88    0.00   12.50   69.26    0.00    0.00    0.00    0.00    2.36
01:53:46 PM   26   14.43    0.00   10.07   72.48    0.00    0.00    0.00    0.00    3.02
01:53:46 PM   27   14.24    0.00   10.51   70.85    0.00    0.00    0.00    0.00    4.41
